deal_no,date,date_original,hoda,win,deal_val,acq_name,tar_name,acq_gvkey,tar_gvkey,acq_ev_len,tar_ev_len,acq_es_len,tar_es_len,acquired,own,sought,control,acq_mv_tom,acq_mv,acq_mv_valid,acq_factor,acq_p_classes,tar_mv_tom,tar_mv,tar_mv_valid,tar_factor,tar_p_classes,acq_ultimo,tar_ultimo,acq_naics_tom,acq_naics,acq_naics_valid,acq_sic,acq_sic_crsp,acq_sic_crsp_valid,tar_naics,tar_naic_crsp,tar_naics_crsp_valid,tar_sic,tar_sic_crsp,tar_sic_crsp_valid,hor_level,fin_indu,acq_acq_oth,tar_tar_oth,tar_tar_oth_tom,acq_bm,tar_bm,acq_eb_at,tar_eb_at,com_siccd,com_naics,com_growth,bea_growth,estab,rcptot,c4,c8,c20,c50,USBC_rd_ratio,USBC_sal_ratio,USBC_export,USBC_import,com_grow_equal_w,com_grow_market_w,com_grow_median_w,com_grow_equal_p,com_grow_market_p,com_grow_median_p,com_assets_equal_w,com_assets_market_w,com_assets_median_w,com_assets_equal_p,com_assets_market_p,com_assets_median_p,com_atrv_equal_w,com_atrv_market_w,com_atrv_median_w,com_atrv_equal_p,com_atrv_market_p,com_atrv_median_p,com_fxvc_equal_w,com_fxvc_market_w,com_fxvc_median_w,com_fxvc_equal_p,com_fxvc_market_p,com_fxvc_median_p,com_xrd_equal_w,com_xrd_market_w,com_xrd_median_w,com_xrd_equal_p,com_xrd_market_p,com_xrd_median_p,assets_relprev,assets_rel,"acq_car_[-63, 63]","tar_car_[-63, 63]","com_car_[-63, 63]","acq_car_(-5, 5)","tar_car_(-5, 5)","com_car_(-5, 5)","acq_car_(-40, 5)","tar_car_(-40, 5)","com_car_(-40, 5)","acq_car_(-20, 5)","tar_car_(-20, 5)","com_car_(-20, 5)","acq_car_(-30, 5)","tar_car_(-30, 5)","com_car_(-30, 5)"
1838084020,07/02/2007,07/02/2007,,"[-316, -64, -63, 63]",231.519,Polycom Inc,SpectraLink Corp,62730,62709,127,96,253,253,100,100,100,TRUE,2797.312,2392.61912,TRUE,1,1,173.033,175.6526,TRUE,1,1,TRUE,TRUE,334210,334210,1,3661,3660,1,334210,334220,1,3661,3660,1,4,FALSE,1,0,0,0.204993529,31.05603593,0.10456692,0.1466527,3661,334210,10.48335833,4.4869,347,9741482,60,71.7,82.9,91.3,0.149327935,124.8042468,6983469284,6249888022,-5.549402063,28.8414,-5.1887,22.4758,938.1231,21.082,4967.148375,34334.87299,188.281,165.7632,316.2497,49.2567,1.969167836,1.821747957,1.3492,544.256,665.9494,488.4773,4.771301875,5.745244431,4.34492277,387.9388,638.7521,625.9083,34.86156794,16.7211373,18.29041568,946.174,957.1197,955.3123,-0.01353375,-0.166697901,-0.142238409,0.380483002,0.090666246,-0.054555581,0.261499896,-0.038493032,0.01139351,0.349849329,0.034013083,-0.015268373,0.276669393,0.002342467,-0.008865347,0.350336388,0.012967091
1839166020,12/02/2007,12/02/2007,,"[-316, -64, -63, 63]",445.936,Cytyc Corp,Adeza Biomedical Corp,62336,161037,127,98,253,253,100,100,100,TRUE,3265.148,3022.9892,TRUE,1,1,278.597,246.45632,TRUE,1,1,TRUE,TRUE,334516,334516,1,3826,3820,1,325413,325413,1,2835,3820,1,0,FALSE,1,0,0,0.352860784,31.03525692,0.20789534,0.05034882,3826,334516,10.48335833,4.4869,578,7762901,30.8,47.9,66.8,82.6,0.101545188,73.55173574,6213207318,4306591989,49.66107273,21.7334,25.6387,952.1751,882.5409,949.4545,1470.616909,2345.841962,987.732,38.9523,30.0581,147.9731,37.59674421,1.887833854,1.6501,964.9957,679.2529,545.8655,5.872947182,5.580486172,4.69087115,709.4726,632.4608,647.6012,608.2515671,13.33710353,10.67723932,965.0498,951.3273,934.5987,-0.013266182,-0.034252924,0.212962797,0.620220563,0.271594769,0.069683205,0.438387377,0.091685916,0.092856942,0.490232156,0.116786886,0.03024558,0.5505076,0.059665899,0.049818043,0.460059009,0.074253828
1841873020,12/02/2007,12/02/2007,,"[-316, -64, -63, 63]",,AllianceBernstein Global High,Alliance World Dollar Govt Fd,28654,25897,127,106,253,253,100,100,100,TRUE,1047.083,907.17309,TRUE,1,1,,116.72864,TRUE,1,1,TRUE,TRUE,525910,525990,1,6722,6726,1,525990,525990,1,6726,6726,1,3,TRUE,0,0,0,,,,,6722,525910,10.48335833,4.4869,,,,,,,0.003850448,178.2087746,,,14.83506372,12.6501,8.2768,540.1532,636.3798,317.7677,4728.822478,20620.36968,1864.6365,264.0059,137.1911,526.1675,8.882380788,8.425858761,7.9566,788.6785,854.6821,894.8052,3.026647717,3.057881441,0.00E+00,118.2558,161.6437,4.0861,0.013313833,0.022852691,0.00E+00,264.8794,321.2226,308.028,,,0.012739059,0.058695891,-0.002775056,-0.008308582,0.004017045,-0.006781763,-0.002410074,0.017123987,5.25E-05,0.022938069,0.011697063,0.021587737,-0.002640072,0.002451696,-0.001959037
1840250020,14/02/2007,14/02/2007,,"[-316, -64, -63, 63]",1410.501,Equifax Inc,TALX Corp,4423,63803,127,126,253,253,100,100,100,TRUE,5083.902,4764.83616,TRUE,1,1,867.465,771.2822,TRUE,1,1,TRUE,TRUE,561450,561450,1,7323,7323,1,541214,541512,1,8721,7323,1,0,FALSE,1,0,0,0.814964286,23.36482828,0.27529348,0.19661051,7323,561450,10.48335833,4.4869,835,8191386,64.3,87.1,93,95.6,0.030873331,73.70220014,,,25.40012537,14.3216,13.3674,774.5143,778.9777,815.9997,1328.942206,9956.009906,271.632,36.9861,68.0217,97.8152,2.656327651,1.394955872,1.4388,428.2076,457.9598,453.7059,7.222407949,5.555791069,4.8506182,716.6786,572.652,727.3448,13.08936096,4.743912944,5.192343835,807.9163,882.6981,882.6981,0.024158517,0.068756102,0.010431156,0.367846759,0.027544967,-0.028541674,0.099620539,-0.022680548,-0.058736604,0.309935963,-0.043314623,-0.023004472,0.249879319,-0.011271775,-0.044713902,0.258544961,-0.031731429
1951998020,15/02/2007,15/02/2007,,"[-316, -64, -63, 63]",,Putnam Managed Municipal,Putnam High Yield Municipal Tr,15391,15390,127,127,253,253,100,100,100,TRUE,366.366,341.91702,TRUE,1,1,,154.06172,TRUE,1,1,TRUE,TRUE,525990,525990,1,6726,6726,1,525990,525990,1,6726,6726,1,4,TRUE,0,0,0,,,,,6726,525990,10.48335833,4.4869,,,,,,,0.003850448,76.2177665,,,14.83506372,12.6501,8.2768,540.1532,636.3798,317.7677,4728.822478,20620.36968,1864.6365,264.0059,137.1911,526.1675,8.882380788,8.425858761,7.9566,788.6785,854.6821,894.8052,3.026647717,3.057881441,0.00E+00,118.2558,161.6437,4.0861,0.013313833,0.022852691,0.00E+00,264.8794,321.2226,308.028,,,0.010276975,0.021687278,0.013552238,0.004915091,0.000486352,0.003633599,0.003756591,0.035713503,0.012972956,0.00076404,0.02253463,0.00705506,0.007988894,0.030934183,0.014626803
1841406020,19/02/2007,19/02/2007,,"[-316, -64, -63, 63]",134.471,Deere & Co,LESCO Inc,3835,6678,127,117,253,253,100,100,100,TRUE,22041.041,20773.05045,TRUE,1,1,93.392,70.24896,TRUE,1,1,TRUE,TRUE,333111,333111,1,3523,3523,1,325320,325320,1,2879,3523,1,0,FALSE,1,0,0,0.009296987,485.8283935,0.10379201,0.08471054,3523,333111,10.48335833,4.4869,1089,10265014,61.5,66.1,73.7,83,0.037248764,43.85720599,8267662480,6888167260,14.18624052,10.7289,10.9722,482.6731,552.7047,562.5458,4178.560336,43416.24453,500.656,181.132,350.9191,178.3684,1.182445855,1.153670192,1.0309,274.0118,343.8634,340.2316,4.00949872,4.642063698,3.05556783,346.7154,350.414,168.1295,8.591541056,4.053082262,3.2301816,781.7594,851.5925,851.5925,0.00045126,0.254400796,0.061720495,0.963110278,0.053369983,0.079782026,0.357375293,0.079199118,0.1026818,0.664373389,0.102848629,0.09622393,0.41035155,0.095858212,0.144893734,0.608532296,0.144804342
1841203020,19/02/2007,19/02/2007,,"[-316, -64, -63, 63]",4658.666,Vulcan Materials Co,Florida Rock Industries Inc,11228,4802,127,127,253,253,100,100,100,TRUE,9064.672,8460.3904,TRUE,1,1,3073.975,2857.42678,TRUE,1,1,TRUE,TRUE,212312,212312,1,1422,1422,1,327320,327310,1,3273,1422,1,0,FALSE,1,0,0,1.189798318,8.390372739,0.19071165,0.31507773,1422,212312,10.48335833,4.4869,,,,,,,0.009552772,44.70456103,,,239.381687,17.0537,11.7853,706.3208,956.9758,917.5767,8825.276157,81319.89749,1731.8345,563.1441,263.3774,563.1441,23.39218163,1.573754642,2.5934,693.7748,563.1432,709.318,38.26073533,12.44070156,17.78809034,956.9758,810.801,956.9758,0.703870581,0.419796621,0.00E+00,290.682,471.6353,43.0251,-0.032579754,-0.066456179,0.043916183,0.439659445,0.110497268,0.085837268,0.432299786,0.137730276,0.22199145,0.53170059,0.272306437,0.183240982,0.427871406,0.222432324,0.239938843,0.471458924,0.277923768
1841941020,21/02/2007,21/02/2007,,"[-316, -64, -63, 63]",586.752,Whole Foods Market Inc,Wild Oats Markets Inc,24893,63848,127,127,253,253,100,100,100,TRUE,6289.02,6962.20109,TRUE,1,1,433.63,470.50905,TRUE,1,1,TRUE,TRUE,445110,445110,1,5411,5410,1,445110,452990,1,5411,5410,1,4,FALSE,0,1,0,0.335086277,63.55736695,0.22824225,0.09798267,5411,445110,10.48335833,4.4869,64881,466225948,32,45.6,58.8,70.2,0.008551631,19.96658064,,,13.46381838,16.8836,7.5679,265.047,896.5623,17.3901,1573.355313,14224.7293,359.617,56.7892,56.7892,56.7892,0.932616268,0.560948346,0.5583,17.3892,17.3892,17.3892,4.212020994,1.805726094,2.293744085,265.0461,17.3892,17.3892,0.920134244,0.081323375,0.00E+00,351.0955,265.047,249.6134,0.025336654,0.060822062,-0.073473583,-0.10444659,-0.069480627,0.105930662,0.199865908,0.110557843,0.088092403,0.245028952,0.09709545,0.135869752,0.231273013,0.141242945,0.091250024,0.221741919,0.098729394
1843462020,26/02/2007,26/02/2007,,"[-316, -64, -63, 63]",127.482,"LSB Bancshares,Lexington,NC","FNB Financial Services Corp,NC",16910,18051,125,124,240,248,100,100,100,TRUE,138.204,144.44144,TRUE,1,1,103.469,104.65898,TRUE,1,1,TRUE,TRUE,522110,551111,1,6021,6020,1,522110,522110,1,6021,6020,1,4,TRUE,0,0,0,1.139715994,2.148339233,0.02942831,0.00948575,6021,522110,10.48335833,4.4869,91116,603316024,31.8,40,55.8,70.6,0.003850448,60.33333659,,,12.38231278,12.9533,10.5885,400.3048,625.5986,413.3365,186997.7172,1720158.276,2391.012,884.6446,961.3487,337.325,14.06484248,15.24052788,13.4882,903.8347,938.3875,944.2135,3.6007392,2.815755089,3.50707923,240.5289,267.9825,304.2341,0.00E+00,0.00E+00,0.00E+00,133.4909,133.4909,491.8316,-0.05842521,-0.374531654,-0.202338948,0.018653689,-0.131014305,-0.102421336,0.053821161,-0.05236621,-0.109192763,0.067270457,-0.052515281,-0.114186904,0.069814433,-0.055280204,-0.129314768,0.078479064,-0.063184892
1843578020,27/02/2007,27/02/2007,,"[-316, -64, -63, 63]",687.721,Great Atlantic & Pacific Tea,Pathmark Stores Inc,5301,29846,127,127,253,253,100,100,100,TRUE,1207.927,1284.5366,TRUE,1,2,572.63,570.3022,TRUE,1,1,TRUE,TRUE,445110,445110,1,5411,5411,1,445110,445110,1,5411,5411,1,4,FALSE,0,0,0,0.779356893,5.498872432,0.07556871,0.08783676,5411,445110,10.48335833,4.4869,64881,466225948,32,45.6,58.8,70.2,0.008551631,19.96658064,,,13.46381838,16.8836,7.5679,265.047,896.5623,17.3901,1573.355313,14224.7293,359.617,56.7892,56.7892,56.7892,0.932616268,0.560948346,0.5583,17.3892,17.3892,17.3892,4.212020994,1.805726094,2.293744085,265.0461,17.3892,17.3892,0.920134244,0.081323375,0.00E+00,351.0955,265.047,249.6134,0.0552703,0.118118867,0.110891674,0.121339653,0.112603871,0.156200005,0.167094218,0.156607632,0.206027326,0.156978081,0.200989137,0.134069452,0.17339467,0.137491987,0.164290725,0.158985327,0.163515978
1844303020,28/02/2007,28/02/2007,,"[-316, -64, -63, 63]",3292.091,Oracle Corp,Hyperion Solutions Corp,12142,61498,127,99,253,253,100,100,100,TRUE,88926.395,102143.0188,TRUE,1,1,2489.021,2206.0155,TRUE,1,1,TRUE,TRUE,511210,511210,1,7372,7370,1,511210,511210,1,7372,7370,1,4,FALSE,1,1,0,0.141629141,173.24562,0.19856006,0.12433627,7372,511210,10.48335833,4.4869,8275,135400841,38.9,46.6,58.1,69.5,0.162491642,122.8587063,960151188,52856484,43.28464542,15.8836,14.0667,942.2893,701.6893,816.0194,797.1869,8023.096081,226.4775,19.8157,114.6783,62.5123,2.088752231,1.492267626,1.5494,596.3583,569.6176,508.3279,6.930507033,6.553941149,5.71940044,733.7366,667.3718,744.6215,16.23393935,14.53067378,15.84078054,940.8498,953.7176,945.4931,0.004981121,0.543061271,-0.269535696,0.266974309,-0.074181139,0.002385664,0.227112975,0.08081843,-0.081144165,0.358372251,0.065526723,-0.064658804,0.236076662,0.03885976,-0.085121308,0.43256814,0.083741933
1845397020,02/03/2007,02/03/2007,,"[-316, -64, -63, 63]",7.639,Wstn Asset Mun Partners Fd Inc,Wstn Asset Mun Partners Fd II,27625,28644,121,127,248,252,100,100,100,TRUE,65.745,81.34641,TRUE,1,1,84.639,77.61044,TRUE,1,1,TRUE,TRUE,525990,525990,1,6726,6726,1,525990,525990,1,6726,6726,1,4,TRUE,1,0,0,,,,,6726,525990,10.48335833,4.4869,,,,,,,0.003850448,76.2177665,,,14.83506372,12.6501,8.2768,540.1532,636.3798,317.7677,4728.822478,20620.36968,1864.6365,264.0059,137.1911,526.1675,8.882380788,8.425858761,7.9566,788.6785,854.6821,894.8052,3.026647717,3.057881441,0.00E+00,118.2558,161.6437,4.0861,0.013313833,0.022852691,0.00E+00,264.8794,321.2226,308.028,,,-0.072900641,0.024295035,-0.028380947,0.002858698,0.025371495,0.013326637,-0.016608682,0.032759246,0.006126914,-0.006193143,0.017034275,0.004591142,-0.021887961,0.03435424,0.003949115
1847445020,12/03/2007,12/03/2007,,"[-316, -64, -63, 63]",2425.343,UnitedHealth Group Inc,Sierra Health Services Inc,10903,9689,127,127,253,253,100,100,100,TRUE,69910.009,65841.16448,TRUE,1,1,2218.491,1967.61175,FALSE,1,1,TRUE,TRUE,524114,524114,1,6324,6324,1,524114,524114,1,6324,6324,1,4,TRUE,1,0,0,0.110957635,231.6295557,0.14081307,0.30555315,6324,524114,10.48335833,4.4869,4523,497569749,36.9,49.8,66.9,81.8,0.003850448,67.07093482,,,12.2463095,8.5466,9.229,346.5956,277.7728,358.3904,19380.15517,36866.07724,10018.9325,511.7977,315.8125,757.7232,2.123977092,1.550339024,1.5322,546.7005,562.7969,503.8123,0.966030556,1.062119318,0.87714891,27.0205,115.412,108.0061,0.00E+00,0.00E+00,0.00E+00,228.3688,228.3688,642.3134,0.00162445,0.07844806,0.197542327,0.261196438,0.198966388,0.009282574,0.103921247,0.011108496,0.086094553,0.199982637,0.088096303,0.109234026,0.068078015,0.107816987,0.091610802,0.190916167,0.093299944
1849102020,14/03/2007,14/03/2007,,"[-316, -64, -63, 63]",467.61,Pitney Bowes Inc,MapInfo Corp,8606,29661,127,89,253,253,100,100,100,TRUE,10591.847,10319.2518,TRUE,1,2,346.461,277.60738,TRUE,1,1,TRUE,TRUE,333313,333313,1,3579,3579,1,511210,511210,1,7372,3579,1,0,FALSE,1,0,0,0.086163995,60.05465719,0.14074713,0.08407233,3579,333313,10.48335833,4.4869,94,1158206,52.1,77.5,94.1,99,0.037248764,56.28774063,2071276447,4511181448,11.3075243,9.069,8.2912,279.5978,294.8595,314.4977,4650.973568,80567.25782,186.788,216.4146,444.1543,60.4581,1.462534673,1.296020056,1.3459,405.8371,442.3518,450.8488,4.888095886,6.368412578,4.108504755,456.3358,653.4826,651.7011,15.15374277,6.33568962,10.02386766,898.5082,899.6463,908.3797,0.002580376,0.100367116,-0.067553858,0.454167022,-0.008078141,-0.038609792,0.339164405,-0.035302777,-0.045179368,0.439380143,-0.04134622,-0.03891934,0.378547743,-0.035716996,-0.043081439,0.399705431,-0.039605829
1848850020,15/03/2007,15/03/2007,,"[-316, -64, -63, 63]",3090.519,Cisco Systems Inc,WebEx Communications Inc,20779,134164,127,114,253,253,100,100,100,TRUE,166463.348,163841.9586,TRUE,1,1,2340.546,1819.07447,TRUE,1,1,TRUE,TRUE,334119,334210,1,3577,3674,1,561499,518210,1,7389,3674,1,0,FALSE,1,0,0,0.075857985,525.0856767,0.19346647,0.26742048,3577,334119,10.48335833,4.4869,666,6526267,31.9,42.4,61.8,78.7,0.099334145,73.83780956,28089365606,38790111720,11.3075243,9.069,8.2912,279.5978,294.8595,314.4977,4650.973568,80567.25782,186.788,216.4146,444.1543,60.4581,1.462534673,1.296020056,1.3459,405.8371,442.3518,450.8488,4.888095886,6.368412578,4.108504755,456.3358,653.4826,651.7011,15.15374277,6.33568962,10.02386766,898.5082,899.6463,908.3797,0.000987639,0.265222909,-0.239903258,0.192784414,-0.259645017,-0.030584785,0.19022419,-0.026238688,-0.118058952,0.418412669,-0.109125109,-0.052132987,0.188244351,-0.048172336,-0.043242542,0.370499065,-0.036193744
1849778020,19/03/2007,04/02/2007,01/11/2006,"[-316, -64, -63, 63]",6610.621,Community Health Systems Inc,Triad Hospitals Inc,23714,120302,127,127,253,253,100,100,100,TRUE,3599.949,3410.23125,TRUE,1,1,3548.359,3657.231,TRUE,1,1,TRUE,TRUE,622110,622110,1,8062,8062,1,622110,621498,1,8062,8062,1,4,FALSE,1,1,1,2.123635141,1.089670006,0.14569604,0.11561993,8062,622110,10.48335833,4.4869,828,67123652,61.3,79.6,88,94.3,0.045199336,47.72818181,,,15.64919359,5.8081,13.2072,547.7159,142.9895,789.3246,1867.856268,4825.265199,686.238,59.2624,24.8186,210.2326,0.919509981,0.890994696,0.8412,188.2549,206.5934,209.1137,3.93414661,3.340966421,3.84493669,327.5631,274.707,416.3647,1.28629278,0.032806969,0.00E+00,583.1311,331.3011,293.6935,0.119406069,0.21829968,0.139259757,0.251551419,0.205032586,-0.043386834,0.057219821,0.01722989,0.000642534,0.261936547,0.152489147,-0.05875102,0.067430209,0.016738017,0.01306538,0.201359,0.124296971
1849765020,19/03/2007,19/03/2007,,"[-316, -64, -63, 63]",2433.893,Hercules Offshore Inc,TODCO,164607,152248,127,127,253,253,100,100,100,TRUE,830.571,1040.76482,TRUE,1,1,1901.816,2179.19425,FALSE,1,1,TRUE,TRUE,213111,213111,1,1381,1381,1,213111,213111,1,1381,1381,1,4,FALSE,1,1,0,9.415521696,1.625433109,0.18807581,0.21006061,1381,213111,10.48335833,4.4869,,,,,,,0.009552772,58.65686956,,,28.54719775,24.7666,18.7937,827.4042,928.4371,924.8308,5885.091667,12704.304,3232.4365,183.5128,160.4037,425.9931,2.268865658,2.811598447,1.8759,600.9814,772.8232,591.7051,32.17901992,21.17168879,19.86013896,920.1184,928.3984,870.0714,0.00E+00,0.00E+00,0.00E+00,5.2908,5.2908,74.5497,-0.138418446,-0.185140935,-0.059343571,0.29352373,0.178232109,-0.022576454,0.158635631,0.101809594,0.028464004,0.325966556,0.229566906,0.074437482,0.304507903,0.229975918,0.040777052,0.245948355,0.180089613
1851481020,22/03/2007,22/03/2007,,"[-316, -64, -63, 63]",1317.106,Avery Dennison Corp,Paxar Corp,1913,8293,127,123,253,253,100,100,100,TRUE,7278.384,7400.76082,TRUE,1,1,942.095,934.7202,TRUE,1,1,TRUE,TRUE,322211,323111,1,2679,2754,1,323112,323110,1,2759,2754,1,1,FALSE,1,0,0,0.584748327,15.71954295,0.15659269,0.13455195,2679,322211,10.48335833,4.4869,855,11562026,35.8,50.1,62.3,72,0.04080686,49.48128878,1169615989,373897824,8.88279956,3.1467,6.4497,226.8326,99.9677,182.1555,4326.37312,12401.20852,2035.857,200.5289,94.5289,639.6945,1.14634465,1.175663207,1.0095,238.5972,363.2602,320.8347,6.55594572,6.233506022,5.508562,690.7789,681.3979,752.6242,0.80241032,0.647551405,0.32815114,556.8342,731.1519,749.4906,0.012206259,0.015636174,-0.106564751,0.215623526,-0.102804575,-0.021726728,0.188410216,-0.01573301,-0.08907902,0.268276533,-0.080105247,-0.040812304,0.262363972,-0.033288812,-0.045807618,0.265067785,-0.037981722
1852492020,26/03/2007,26/03/2007,,"[-316, -64, -63, 63]",32.896,Monmouth RE Invest Corp,Monmouth Capital Corp,7525,19054,127,127,252,251,100,100,100,TRUE,171.002,200.14122,FALSE,1,2,31.382,28.70996,TRUE,1,1,TRUE,TRUE,531120,525930,1,6798,6790,1,531120,525930,1,6798,6790,1,4,TRUE,0,0,0,0.266903046,10.85364534,,,6798,531120,10.48335833,4.4869,35021,100614721,14.3,21,32.5,47.1,0.003850448,45.47235589,,,17.46277273,15.9358,8.1842,531.3208,706.3162,318.5739,4859.378153,12029.52564,2914.2245,149.6482,154.0886,414.1708,8.493428772,8.127707379,7.6982,803.0817,824.766,853.6073,0.448365234,0.766351315,0.00E+00,11.0984,33.6135,15.3582,0.003292573,0.006744281,0.00E+00,341.5885,369.2785,690.1276,-0.029658031,-0.323767642,-0.012688781,0.068735975,-0.009984762,-0.038170972,-0.047811005,-0.038541352,0.006332027,0.018451968,0.006596207,-0.008046033,0.008790556,-0.007694887,-0.011001604,-0.002913172,-0.010907699
1853964020,29/03/2007,29/03/2007,,"[-316, -64, -63, 63]",2098.627,United States Steel Corp,Lone Star Technologies Inc,23978,6797,127,117,253,253,100,100,100,TRUE,10394.928,8479.18418,TRUE,1,1,1463.262,1521.84612,TRUE,1,1,TRUE,TRUE,331111,331221,1,3312,3312,1,331210,331221,1,3317,3312,1,3,FALSE,1,0,0,0.532486396,12.68010196,0.17206272,0.25497805,3312,331111,10.48335833,4.4869,235,36512261,55.3,71.8,89.2,96.3,0.006190539,68.23392579,13084786971,30445370221,24.05662993,45.854,18.4708,814.9357,976.5878,916.1084,16863.384,80055.56475,4858.4265,457.1364,429.3058,681.7678,1.083139738,1.189761631,1.0038,336.0807,409.4201,344.3066,4.204514357,5.263459215,3.16826397,431.0875,579.4797,207.2783,0.187044214,0.344355384,0.00E+00,578.5663,721.5079,281.9342,-0.009764996,-0.045770341,0.165704283,0.28039835,0.224441957,0.045599443,0.302970883,0.063033185,0.1831038,0.395922198,0.198336926,0.068584151,0.307678329,0.085188364,0.130375738,0.325837239,0.143526836
1855208020,02/04/2007,02/04/2007,,"[-316, -64, -63, 63]",1472.321,Xerox Corp,Global Imaging Systems Inc,11636,111723,127,92,253,253,100,100,100,TRUE,15898.084,16583.47604,FALSE,1,1,975.702,1140.9984,TRUE,1,1,TRUE,TRUE,333313,334119,1,3579,3577,1,423420,453210,1,5044,3577,1,0,FALSE,1,1,0,0.211335136,34.30129594,0.10599918,0.14959018,3579,333313,10.48335833,4.4869,94,1158206,52.1,77.5,94.1,99,0.037248764,56.28774063,2071276447,4511181448,11.3075243,9.069,8.2912,279.5978,294.8595,314.4977,4650.973568,80567.25782,186.788,216.4146,444.1543,60.4581,1.462534673,1.296020056,1.3459,405.8371,442.3518,450.8488,4.888095886,6.368412578,4.108504755,456.3358,653.4826,651.7011,15.15374277,6.33568962,10.02386766,898.5082,899.6463,908.3797,0.004678245,0.18843883,0.004033508,0.164605013,-0.013266943,-0.008841262,0.350745088,0.007788336,-0.004190927,0.362377113,0.01199192,-0.015936571,0.307019993,-0.001056598,-0.040418516,0.355492062,-0.023252764
1856565020,04/04/2007,24/03/2007,24/03/2007,"[-316, -64, -63, 63]",1623.141,Inverness Med Innovations Inc,Biosite Inc,146156,64375,127,123,253,253,96.152,100,96.152,TRUE,1922.624,1501.3665,FALSE,1,1,885.127,794.34985,TRUE,1,1,TRUE,TRUE,325413,334516,1,2835,3826,1,334510,334519,1,3845,3826,1,0,FALSE,1,1,1,1.908627691,4.76072646,0.02715359,0.27178019,2835,325413,10.48335833,4.4869,202,8659672,48.9,68.3,85.3,95.2,0.04080686,81.22344295,,,6571.680399,9.9967,18.7528,981.1648,497.2225,944.7416,4322.826584,52096.32374,142.717,165.6805,381.9316,22.2302,326.1922482,1.769268288,2.6882,978.9904,623.3508,714.1348,5.383323697,8.528285002,4.10246282,505.2969,759.4311,626.2861,15407.50128,18.58931231,74.8062725,981.1648,980.6862,980.7041,-0.045616305,-0.157229486,0.020101104,0.704641815,0.346564259,-0.102126634,0.106273355,0.006620205,-0.121787687,0.601444006,0.221204274,-0.092804555,0.536108554,0.208872848,-0.11107178,0.57894935,0.216460992
1856754020,06/04/2007,06/04/2007,,"[-316, -64, -63, 63]",252.31,Agilent Technologies Inc,Stratagene Corp,126554,160607,127,105,253,253,100,100,100,TRUE,12820.037,14008.68951,TRUE,1,1,194.231,166.47512,TRUE,1,1,TRUE,TRUE,334515,334515,1,3825,3825,1,621511,325414,1,2836,3825,1,0,FALSE,1,0,0,0.043466089,224.1390322,0.09227846,0.10053559,3825,334515,10.48335833,4.4869,769,8253143,40.3,49.1,62.7,78.1,0.101545188,90.01405441,7982017007,5035142912,22.74450063,33.5317,15.0291,796.1412,964.2964,869.7559,1402.435391,11793.38045,195.597,47.095,124.4991,71.7291,10.18394129,1.792613652,1.4132,836.1275,645.6461,459.2284,5.161492304,5.789030689,4.59060327,476.8959,628.1295,681.9884,159.2255966,7.926004257,12.5651723,946.5275,916.6529,945.1676,0.002405632,0.231370523,0.075426274,0.491575956,0.045806617,-0.007155016,0.25496168,-0.006189448,0.067287086,0.349717671,0.067166083,0.036800898,0.216893915,0.037268634,0.061451238,0.299545703,0.061015891
1861362020,23/04/2007,23/04/2007,,"[-316, -64, -63, 63]",98.878,Oplink Communications Inc,OCPI,140030,141007,127,127,253,253,58.155,58.155,58.155,TRUE,400.36,442.00225,TRUE,1,1,153.211,179.3126585,TRUE,0.418119728,1,TRUE,TRUE,334210,517910,1,3661,3661,1,334418,334417,1,3679,3661,1,2,FALSE,1,1,0,0.789436729,2.305505279,0.01194764,-0.00150011,3661,334210,10.48335833,4.4869,347,9741482,60,71.7,82.9,91.3,0.149327935,124.8042468,6983469284,6249888022,-5.549402063,28.8414,-5.1887,22.4758,938.1231,21.082,4967.148375,34334.87299,188.281,165.7632,316.2497,49.2567,1.969167836,1.821747957,1.3492,544.256,665.9494,488.4773,4.771301875,5.745244431,4.34492277,387.9388,638.7521,625.9083,34.86156794,16.7211373,18.29041568,946.174,957.1197,955.3123,-0.073626526,-0.283401085,-0.406926027,0.290330503,-0.378826123,-0.070288905,0.09682656,-0.064144118,-0.071928336,0.189071828,-0.062549438,-0.133692102,0.126315218,-0.12357248,-0.067303995,0.10211785,-0.060036154
1861261020,23/04/2007,23/04/2007,16/02/2007,"[-316, -64, -63, 63]",141.795,Motorola Inc,Terayon Communication Sys Inc,7585,113425,127,126,253,253,100,100,100,TRUE,42812.181,46584.55055,TRUE,1,1,121.114,144.40482,TRUE,1,1,TRUE,TRUE,334220,334220,1,3663,3663,1,334290,334210,0,3669,3663,1,3,FALSE,1,0,0,0.008424036,2350.143807,0.11973674,-0.23045988,3663,334220,10.48335833,4.4869,844,23478178,44.4,60.7,75.6,85.9,0.149327935,84.3774099,17249372717,60685574255,13.48468825,14.099,8.9918,448.0683,683.1368,337.7375,6208.146375,46011.3996,316.9655,190.3022,359.18,75.1728,1.27158773,0.849219433,1.1305,457.5535,250.9221,393.0667,3.770531063,2.742570859,3.31647226,306.1238,232.8703,238.2452,9.790943125,11.19425353,9.951363305,882.3784,934.2887,927.9597,0.000154084,0.209369626,-0.00501404,-0.069046042,0.004143522,-0.027691075,0.023609701,-0.027619308,-0.041866984,-0.27572484,-0.042808177,-0.01192123,-0.005762274,-0.011623719,-0.088795644,-0.204202614,-0.088807654
