deal_no,date,date_original,hoda,win,deal_val,acq_name,tar_name,acq_gvkey,tar_gvkey,acq_ev_len,tar_ev_len,acq_es_len,tar_es_len,acquired,own,sought,control,acq_mv_tom,acq_mv,acq_mv_valid,acq_factor,acq_p_classes,tar_mv_tom,tar_mv,tar_mv_valid,tar_factor,tar_p_classes,acq_ultimo,tar_ultimo,acq_naics_tom,acq_naics,acq_naics_valid,acq_sic,acq_sic_valid,tar_naics_tom,tar_naics,tar_naics_valid,tar_sic_tom,tar_sic_valid,fin_indu,acq_acq_oth,tar_tar_oth,tar_tar_oth_tom,acq_bm,tar_bm,acq_eb_at,tar_eb_at,com_siccd,com_naics,com_growth,bea_growth,estab,rcptot,c4,c8,c20,c50,USBC_rd_ratio,USBC_sal_ratio,USBC_export,USBC_import,com_grow_equal_w,com_grow_market_w,com_grow_median_w,com_grow_equal_p,com_grow_market_p,com_grow_median_p,com_assets_equal_w,com_assets_market_w,com_assets_median_w,com_assets_equal_p,com_assets_market_p,com_assets_median_p,com_atrv_equal_w,com_atrv_market_w,com_atrv_median_w,com_atrv_equal_p,com_atrv_market_p,com_atrv_median_p,com_fxvc_equal_w,com_fxvc_market_w,com_fxvc_median_w,com_fxvc_equal_p,com_fxvc_market_p,com_fxvc_median_p,com_xrd_equal_w,com_xrd_market_w,com_xrd_median_w,com_xrd_equal_p,com_xrd_market_p,com_xrd_median_p,assets_relprev,assets_rel,acq_car_dynamic,tar_car_dynamic,com_car_dynamic,acq_car_n5_5,tar_car_n5_5,com_car_n5_5,acq_car_n40_5,tar_car_n40_5,com_car_n40_5,acq_car_n20_5,tar_car_n20_5,com_car_n20_5,acq_car_n30_5,tar_car_n30_5,com_car_n30_5
1891110020,24/07/2007,24/07/2007,14/05/2007,"[-316, -64, -54, 5]",798.482,Liberty Property Trust,Republic Property Trust,30354,165651,60,60,253,253,100,100,100,TRUE,3927.586,4395.00644,TRUE,1,1,316.438,284.87004,TRUE,1,1,TRUE,TRUE,531120,525930,1,6798,1,531190,525930,1,6798,1,TRUE,1,0,0,0.152206364,23.52623447,,,6798,531120,10.48335833,4.4869,35021,100614721,14.3,21,32.5,47.1,0.003850448,45.47235589,,,17.46277273,15.9358,8.1842,531.3208,706.3162,318.5739,4859.378153,12029.52564,2914.2245,149.6482,154.0886,414.1708,8.493428772,8.127707379,7.6982,803.0817,824.766,853.6073,0.448365234,0.766351315,0.00E+00,11.0984,33.6135,15.3582,0.003292573,0.006744281,0.00E+00,341.5885,369.2785,690.1276,0.013503814,0.014746529,-0.222066646,0.306689288,-0.218276485,-0.126300694,0.224684829,-0.123613604,-0.143536247,0.213022803,-0.141005916,-0.101976018,0.175472599,-0.099906472,-0.16805572,0.189703043,-0.165450506
1892455020,26/07/2007,26/07/2007,,"[-316, -64, -40, 5]",239.753,"Virginia Finl Grp,Culpeper,VA","FNB Corp,Christianburg,VA",65483,65266,46,46,253,253,100,100,100,TRUE,237.105,239.15072,TRUE,1,1,261.795,234.57704,TRUE,1,1,TRUE,TRUE,522110,522110,1,6022,1,522110,522110,1,6022,1,TRUE,0,0,0,1.557078831,1.379050035,0.02775296,0.02657971,6021,522110,10.48335833,4.4869,91116,603316024,31.8,40,55.8,70.6,0.003850448,60.33333659,,,12.38231278,12.9533,10.5885,400.3048,625.5986,413.3365,186997.7172,1720158.276,2391.012,884.6446,961.3487,337.325,14.06484248,15.24052788,13.4882,903.8347,938.3875,944.2135,3.6007392,2.815755089,3.50707923,240.5289,267.9825,304.2341,0.00E+00,0.00E+00,0.00E+00,133.4909,133.4909,491.8316,-0.054338214,-0.336553798,0.049670573,0.101206573,0.081892461,0.073366798,0.086935141,0.081878802,0.049670573,0.101206573,0.081892461,0.001806768,-0.021133918,-0.012082812,0.015730587,0.062808277,0.045048872
1892696020,27/07/2007,27/07/2007,,"[-316, -64, -40, 5]",568.01,"KeyCorp,Cleveland,Ohio","USB Holding Co Inc,Orangeburg",9783,22122,46,46,253,253,100,100,100,TRUE,13467.528,14016.73608,TRUE,1,1,418,442.78689,TRUE,1,1,TRUE,TRUE,522110,522110,1,6021,1,522110,522110,1,6021,1,TRUE,1,0,0,0.057482395,62.73266654,0.02953312,0.01985908,6021,522110,10.48335833,4.4869,91116,603316024,31.8,40,55.8,70.6,0.003850448,60.33333659,,,12.38231278,12.9533,10.5885,400.3048,625.5986,413.3365,186997.7172,1720158.276,2391.012,884.6446,961.3487,337.325,14.06484248,15.24052788,13.4882,903.8347,938.3875,944.2135,3.6007392,2.815755089,3.50707923,240.5289,267.9825,304.2341,0.00E+00,0.00E+00,0.00E+00,133.4909,133.4909,491.8316,-0.002567595,-0.055564055,0.003604059,0.282622161,0.005450396,-0.022252391,0.428913077,-0.018884382,0.003604059,0.282622161,0.005450396,0.004203394,0.275257867,0.006106581,-0.008167488,0.275904449,-0.006150847
1892685020,27/07/2007,27/07/2007,,"[-316, -64, -40, 5]",4067.506,Medtronic Inc,Kyphon Inc,7228,147644,46,46,253,253,100,100,100,TRUE,59141.262,60898.113,TRUE,1,1,2193.735,2124.4628,TRUE,1,1,TRUE,TRUE,334510,334510,1,3845,1,339112,334510,1,3845,1,FALSE,1,0,0,0.225896136,176.1680186,0.20715187,0.15916716,3845,334510,10.48335833,4.4869,577,16512580,37.1,49.5,69.8,85.9,0.101545188,74.42823218,7826694103,6732147643,25.12835927,9.5734,14.7309,828.032,471.5598,858.351,1297.73124,10273.80331,149.844,36.9702,101.9163,43.4503,4.592083751,1.765396653,1.4422,762.0498,602.2183,474.1521,5.492818147,7.174233476,4.5700065,526.4294,734.504,678.1915,82.36425229,7.849686635,8.60646074,942.2198,912.856,894.3649,0.003007861,0.382203079,0.000836389,0.471820478,0.013305153,0.027932753,0.330252218,0.035979616,0.000836389,0.471820478,0.013305153,0.022338425,0.400799002,0.032680211,0.018387292,0.426550183,0.029438076
1894576020,02/08/2007,02/08/2007,,"[-316, -64, -40, 5]",4289.977,Fiserv Inc,CheckFree Corp,12635,61355,46,46,253,253,100,100,100,TRUE,9506.096,9696.1535,TRUE,1,1,3565.79,3435.65952,TRUE,1,1,TRUE,TRUE,518210,518210,1,7370,1,,561440,1,7370,1,FALSE,1,1,0,1.322553042,6.522373216,0.15341476,0.1288568,7374,518210,10.48335833,4.4869,17129,66651853,25.8,31.2,40.9,51.5,0.033619739,65.80146695,,,28.64545941,16.9104,13.5184,856.0346,744.8552,840.5784,1006.763273,10407.91637,217.7645,24.2884,109.777,80.2687,2.495108932,1.297014026,1.4269,569.3611,454.4949,466.2914,6.639297843,5.775421923,5.374266185,728.0627,621.0666,725.9893,18.68196072,8.367743513,11.84672413,910.6513,923.7159,920.5681,0.036061932,0.299144872,-0.160170766,0.324536942,0.017373704,-0.115011187,0.254578206,0.019925599,-0.160170766,0.324536942,0.017373704,-0.149732896,0.226040554,-0.010683936,-0.178853435,0.26344363,-0.016375557
1897226020,13/08/2007,13/08/2007,,"[-316, -64, -40, 5]",905.578,RF Micro Devices Inc,Sirenza Microdevices Inc,64853,135966,46,46,253,253,100,100,100,TRUE,1242.349,1256.58399,TRUE,1,1,671.136,563.65125,TRUE,1,1,TRUE,TRUE,334413,334413,1,3670,1,334413,334511,1,3670,1,FALSE,0,0,0,0.777361006,6.952863071,0.14141813,0.1018564,3674,334413,10.48335833,4.4869,871,53688141,60.8,67.7,79.6,90,0.122119093,81.23989986,51018794597,28054064843,28.73474181,6.1273,4.0042,831.791,242.7561,140.8951,2232.521712,9142.350198,418.772,64.4507,133.7747,103.1604,27.74485294,1.559801599,1.5848,960.3351,578.8459,538.4769,12.74199025,20.36961367,7.402230575,814.7447,917.992,774.6925,401.3677553,13.3124003,17.26647489,957.2783,947.711,950.1686,-0.023014867,-0.07000814,0.164836539,0.556038677,0.186006292,-0.115554922,0.209994086,-0.096495651,0.164836539,0.556038677,0.186006292,0.172772921,0.406648241,0.185246224,0.145528211,0.424545055,0.160479447
1898311020,15/08/2007,15/08/2007,12/02/2007,"[-316, -64, -133, 5]",450.174,Thomas & Betts Corp,Lamson & Sessions Co,10540,6571,139,139,253,253,100,100,100,TRUE,3609.949,2944.83148,TRUE,1,1,431.077,415.61757,TRUE,1,1,TRUE,TRUE,335931,334417,1,3678,1,335932,335932,1,3678,1,FALSE,1,0,0,0.385282363,22.9612909,0.16044766,0.34833264,3643,335931,10.48335833,4.4869,434,4118434,24.7,35.9,55.3,74.8,0.030782522,42.99572389,2648479233,2832699590,14.63747393,12.0815,6.4472,518.7205,604.6753,161.3923,2644.074088,27892.91344,298.819,111.1043,191.9012,135.9149,9.004940219,1.217454886,1.3099,809.8066,384.0234,409.1157,7.706629918,8.157108639,4.40860322,747.653,762.8513,682.7546,127.4726128,11.06546398,12.36000273,922.3397,927.2882,927.2882,-0.01413276,-0.032552464,0.262198833,0.100415201,0.252725853,0.006130494,0.245708126,0.012349203,0.095224507,0.114381465,0.092963263,0.014522178,0.11384297,0.015119095,0.047382174,0.08978966,0.045920181
1898450020,16/08/2007,16/08/2007,,"[-316, -64, -40, 5]",1226.991,Darden Restaurants Inc,RARE Hospitality Intl Inc,31846,25111,46,46,253,253,100,100,100,TRUE,6252.36,6623.7467,TRUE,1,1,842.008,847.55268,TRUE,1,1,TRUE,TRUE,722110,722110,1,5812,1,722110,722110,1,5812,1,FALSE,0,0,0,0.641921965,18.35646464,0.25117485,0.16357313,5812,722110,10.48335833,4.4869,220089,192258833,9.3,12,16.8,22.1,0.030873331,14.65350558,,,11.47096331,7.4083,8.8325,289.2399,225.4319,339.4583,1636.689906,14748.88463,326.3855,56.6883,155.501,118.1571,0.929477564,1.015573697,0.6795,290.0827,280.5234,206.0532,5.865713688,6.299846648,5.7020109,708.2922,643.3948,748.855,0.041588375,0.078534559,0.00E+00,375.1457,376.1781,462.0795,0.028078067,0.110413906,-0.054503199,0.417887796,-0.011733981,-0.013499609,0.276541976,0.015159166,-0.054503199,0.417887796,-0.011733981,0.017085374,0.4090412,0.053209404,-0.01601708,0.43527892,0.024973488
1898310020,16/08/2007,16/08/2007,,"[-316, -64, -40, 5]",1090.892,"Fifth Third Bancorp,OH","First Charter Corp,Charlotte",4640,16778,46,46,253,253,100,100,100,TRUE,21206.012,23686.31562,TRUE,1,1,666.319,715.67436,TRUE,1,1,TRUE,TRUE,522110,522110,1,6711,1,522110,522110,1,6711,1,TRUE,1,0,0,0.07153882,52.94664191,0.0283106,0.02243882,6022,522110,10.48335833,4.4869,91116,603316024,31.8,40,55.8,70.6,0.003850448,60.33333659,,,18.09037352,18.9031,14.1264,545.3522,797.0073,822.2083,37754.86984,1794302.38,1121.149,584.5036,995.3762,168.27,14.28182529,26.68309494,14.1078,938.2404,995.376,981.9327,3.196638907,3.252241561,2.97508944,196.8626,324.3523,220.4305,0.00E+00,0.00E+00,0.00E+00,167.5184,167.5184,525.859,0.004470762,0.097528506,-0.089316972,0.493406577,-0.079532239,-0.058494661,0.463349353,-0.048749476,-0.089316972,0.493406577,-0.079532239,-0.023338784,0.528792096,-0.01399256,-0.047337534,0.502481457,-0.038072987
1900462020,27/08/2007,27/08/2007,,"[-316, -64, -40, 5]",56.874,First National Bancshares Inc,Carolina National Corp,135784,165610,33,36,169,187,100,100,100,TRUE,53.589,55.51392,FALSE,1,1,39.969,39.53607,TRUE,1,1,TRUE,TRUE,522110,522110,1,6021,1,522110,522110,1,6021,1,TRUE,0,0,0,1.464841423,1.814595496,0.01906821,0.0227177,6021,522110,10.48335833,4.4869,91116,603316024,31.8,40,55.8,70.6,0.003850448,60.33333659,,,12.38231278,12.9533,10.5885,400.3048,625.5986,413.3365,186997.7172,1720158.276,2391.012,884.6446,961.3487,337.325,14.06484248,15.24052788,13.4882,903.8347,938.3875,944.2135,3.6007392,2.815755089,3.50707923,240.5289,267.9825,304.2341,0.00E+00,0.00E+00,0.00E+00,133.4909,133.4909,491.8316,-0.030547176,-0.463403427,-0.0756806,0.246313601,0.042381982,,0.29531798,,-0.0756806,0.246313601,0.042381982,-0.072856106,0.24458926,0.045425645,-0.047740883,0.17040928,0.034016776
1900819020,28/08/2007,28/08/2007,,"[-316, -64, -40, 5]",38,Inverness Med Innovations Inc,Matritech Inc,146156,25514,46,46,253,253,100,100,100,TRUE,2314.274,2378.34832,TRUE,1,1,20.533,19.8429,TRUE,1,1,TRUE,TRUE,325413,334516,1,3826,1,325413,325413,1,3826,1,FALSE,1,0,0,0.026882954,-657.7290708,0.06210426,-1.40719215,2835,325413,10.48335833,4.4869,202,8659672,48.9,68.3,85.3,95.2,0.04080686,81.22344295,,,6571.680399,9.9967,18.7528,981.1648,497.2225,944.7416,4322.826584,52096.32374,142.717,165.6805,381.9316,22.2302,326.1922482,1.769268288,2.6882,978.9904,623.3508,714.1348,5.383323697,8.528285002,4.10246282,505.2969,759.4311,626.2861,15407.50128,18.58931231,74.8062725,981.1648,980.6862,980.7041,-0.000604209,-0.164430965,-0.093826353,-0.738965847,-0.096539074,-0.020819336,-0.375778031,-0.021488801,-0.093826353,-0.738965847,-0.096539074,-0.039659657,-0.910478823,-0.0417883,-0.035227449,-0.823598871,-0.037794865
1902466020,04/09/2007,04/09/2007,,"[-316, -64, -40, 5]",51.658,Saflink Corp,Saflink Corp,28184,28184,46,46,253,253,100,100,100,TRUE,11.788,5.106006667,FALSE,0.913111225,1,,5.106006667,FALSE,0.913111225,1,TRUE,TRUE,511210,541512,0,7370,0,511210,541512,0,7370,0,FALSE,0,0,0,-0.954215411,-0.954215411,-5.80486393,-5.80486393,7372,511210,10.48335833,4.4869,8275,135400841,38.9,46.6,58.1,69.5,0.162491642,122.8587063,960151188,52856484,43.28464542,15.8836,14.0667,942.2893,701.6893,816.0194,797.1869,8023.096081,226.4775,19.8157,114.6783,62.5123,2.088752231,1.492267626,1.5494,596.3583,569.6176,508.3279,6.930507033,6.553941149,5.71940044,733.7366,667.3718,744.6215,16.23393935,14.53067378,15.84078054,940.8498,953.7176,945.4931,-0.103747632,-0.710723788,1.246051256,1.246051256,1.246862306,0.140786317,0.140786317,0.141018074,1.246051256,1.246051256,1.246862306,0.25653623,0.25653623,0.257317595,1.066744873,1.066744873,1.067532633
1903710020,07/09/2007,07/09/2007,07/05/2007,"[-316, -64, -91, 5]",137.741,Humana Inc,KMG America Corp,27914,160995,97,97,253,253,100,100,100,TRUE,10506.515,10894.02033,TRUE,1,1,86.644,106.16858,TRUE,1,1,TRUE,TRUE,524114,524114,1,6324,1,524113,524113,1,6324,1,TRUE,1,0,0,0.033898674,52.68258165,0.09615644,0.0185268,6324,524114,10.48335833,4.4869,4523,497569749,36.9,49.8,66.9,81.8,0.003850448,67.07093482,,,2.780668188,8.4958,3.8859,60.0765,254.3397,68.8925,60676.32855,539789.0298,6398.2575,768.1491,813.404,791.0974,6.944061232,6.924905422,3.8099,726.5109,805.2317,832.6367,1.403547664,1.306144277,0.836935985,47.9235,85.7956,59.3415,0.00E+00,0.00E+00,0.00E+00,86.3193,86.3193,377.9377,-0.007166429,-0.155391396,0.005633299,0.396941916,0.003109598,0.003832735,0.538410129,0.003782121,0.08272797,0.210079854,0.080216327,0.05178813,0.41095192,0.050510209,0.029637304,0.198135985,0.027360147
1907922020,23/09/2007,23/09/2007,,"[-316, -64, -40, 5]",705.991,ARRIS Group Inc,C-COR Inc,28853,2537,46,46,253,253,100,100,100,TRUE,1711.011,1695.24545,TRUE,1,1,617.032,688.44396,TRUE,1,1,TRUE,TRUE,334220,334220,1,3663,1,334220,541511,1,3663,1,FALSE,0,0,0,1.156230566,8.568206952,0.10716911,-0.02635016,3663,334220,10.48335833,4.4869,844,23478178,44.4,60.7,75.6,85.9,0.149327935,84.3774099,17249372717,60685574255,5.522046327,15.8136,6.2059,111.6944,634.0454,268.1447,4587.285942,39017.97662,234.6085,201.0762,336.5832,97.3938,2.738316839,1.134874763,1.2084,592.483,325.9505,422.237,3.716241731,3.500989884,3.21256253,293.6786,340.5055,225.5866,24.7767884,12.30373832,12.44910296,929.7602,952.3862,934.9094,-0.031931773,-0.147147195,-0.311386509,-0.3311496,-0.316540274,-0.209899936,0.066642504,-0.162397836,-0.311386509,-0.3311496,-0.316540274,-0.280218726,-0.143077237,-0.255818015,-0.283808377,-0.14372706,-0.259328724
1909651020,27/09/2007,27/09/2007,,"[-316, -64, -40, 5]",174.894,New Motion Inc,Traffix Inc,64176,61664,32,46,122,253,100,100,100,TRUE,180.082,4.25,TRUE,1,1,77.004,86.08028,TRUE,1,1,FALSE,TRUE,511210,511130,1,7389,1,541890,541990,1,7389,1,FALSE,1,0,0,6.68636632,0.098088996,0.08319012,0.10048174,7372,511210,10.48335833,4.4869,8275,135400841,38.9,46.6,58.1,69.5,0.162491642,122.8587063,960151188,52856484,43.28464542,15.8836,14.0667,942.2893,701.6893,816.0194,797.1869,8023.096081,226.4775,19.8157,114.6783,62.5123,2.088752231,1.492267626,1.5494,596.3583,569.6176,508.3279,6.930507033,6.553941149,5.71940044,733.7366,667.3718,744.6215,16.23393935,14.53067378,15.84078054,940.8498,953.7176,945.4931,-0.185314733,-0.355269026,-0.289792581,0.043508682,0.005047592,,0.223356525,,-0.289792581,0.043508682,0.005047592,-0.109596247,0.127964955,0.113300106,-0.267882223,0.166465854,0.123640659
1913855020,11/10/2007,11/10/2007,,"[-316, -64, -40, 5]",103.726,"Independent Bank Corp,MA","Slade's Ferry Bancorp,MA",16889,31267,46,39,253,216,100,100,100,TRUE,395.524,380.21755,TRUE,1,1,56.019,58.46137,TRUE,1,1,TRUE,TRUE,522110,522110,1,6020,1,522110,522110,1,6020,1,TRUE,0,1,0,0.254419909,7.419602888,0.02439589,0.01766158,6022,522110,10.48335833,4.4869,91116,603316024,31.8,40,55.8,70.6,0.003850448,60.33333659,,,18.09037352,18.9031,14.1264,545.3522,797.0073,822.2083,37754.86984,1794302.38,1121.149,584.5036,995.3762,168.27,14.28182529,26.68309494,14.1078,938.2404,995.376,981.9327,3.196638907,3.252241561,2.97508944,196.8626,324.3523,220.4305,0.00E+00,0.00E+00,0.00E+00,167.5184,167.5184,525.859,-0.018466016,-0.227406632,0.03975175,0.561226917,0.080454556,0.017485594,0.52012947,0.057822147,0.03975175,0.561226917,0.080454556,0.030930063,0.57751803,0.074565309,0.01938248,0.53320538,0.060643617
1913932020,12/10/2007,12/10/2007,,"[-316, -64, -40, 5]",8056.049,Oracle Corp,BEA Systems Inc,12142,64606,46,46,253,253,100,100,100,TRUE,103091.316,98068.03048,TRUE,1,1,5194.029,4570.74332,TRUE,1,1,TRUE,TRUE,511210,511210,1,7370,1,511210,541511,1,7370,1,FALSE,1,0,0,0.253367146,71.8652439,0.20999653,0.09622101,7372,511210,10.48335833,4.4869,8275,135400841,38.9,46.6,58.1,69.5,0.162491642,122.8587063,960151188,52856484,43.28464542,15.8836,14.0667,942.2893,701.6893,816.0194,797.1869,8023.096081,226.4775,19.8157,114.6783,62.5123,2.088752231,1.492267626,1.5494,596.3583,569.6176,508.3279,6.930507033,6.553941149,5.71940044,733.7366,667.3718,744.6215,16.23393935,14.53067378,15.84078054,940.8498,953.7176,945.4931,0.010041094,0.574276975,-0.019611904,0.381689181,-0.00831593,-0.020594471,0.310045106,-0.009575629,-0.019611904,0.381689181,-0.00831593,-0.013988903,0.349389467,-0.002466133,-0.016158718,0.408340397,-0.003204843
1914352020,15/10/2007,15/10/2007,,"[-316, -64, -40, 5]",2956.058,Danaher Corp,Tektronix Inc,3735,10391,46,46,253,253,100,100,100,TRUE,24315.159,23073.21199,TRUE,1,1,2390.008,2372.71875,TRUE,1,1,TRUE,TRUE,334513,334513,1,3823,1,334515,334515,1,3823,1,FALSE,1,1,0,0.357086555,23.30990072,0.13446702,0.11939561,3823,334513,10.48335833,4.4869,785,5589252,31.4,42.8,58.4,73.7,0.101545188,58.39089221,6311526485,6271149439,22.74450063,33.5317,15.0291,796.1412,964.2964,869.7559,1402.435391,11793.38045,195.597,47.095,124.4991,71.7291,10.18394129,1.792613652,1.4132,836.1275,645.6461,459.2284,5.161492304,5.789030689,4.59060327,476.8959,628.1295,681.9884,159.2255966,7.926004257,12.5651723,946.5275,916.6529,945.1676,0.014346832,0.320204504,0.02656652,0.117078099,0.035018795,0.030200639,0.328007277,0.060687838,0.02656652,0.117078099,0.035018795,0.02237296,0.15332197,0.03622187,0.036142298,0.129083627,0.045711318
1921292020,05/11/2007,05/11/2007,,"[-316, -64, -40, 5]",1093.966,Gramercy Capital Corp,American Finl Realty Trust,160378,153070,46,46,253,253,100,100,100,TRUE,674.82,691.1325,FALSE,1,2,982.404,1039.50576,TRUE,1,1,TRUE,TRUE,531110,525930,1,6798,1,531190,525930,1,6798,1,TRUE,0,1,0,2.256557461,0.87934371,0.05658988,,6798,531110,10.48335833,4.4869,62876,67379228,11,15.7,21.2,27.7,0.003850448,29.28571902,,,17.46277273,15.9358,8.1842,531.3208,706.3162,318.5739,4859.378153,12029.52564,2914.2245,149.6482,154.0886,414.1708,8.493428772,8.127707379,7.6982,803.0817,824.766,853.6073,0.448365234,0.766351315,0.00E+00,11.0984,33.6135,15.3582,0.003292573,0.006744281,0.00E+00,341.5885,369.2785,690.1276,-0.034448406,0.031930387,0.126591638,0.132468049,0.126149991,0.012000261,0.259780151,0.038632608,0.126591638,0.132468049,0.126149991,0.074235016,0.217925775,0.090147154,0.060650294,0.152880945,0.071068281
1923084020,09/11/2007,09/11/2007,,"[-316, -64, -40, 5]",393.192,"FNB Corp,Naples,Hermitage,PA","Omega Financial Corp,PA",18049,19156,46,46,253,253,100,100,100,TRUE,128.31,998.37056,TRUE,1,1,362.142,318.2004,TRUE,1,1,TRUE,TRUE,522110,522110,1,6022,1,522110,522110,1,6022,1,TRUE,0,0,0,0.592141757,3.069916331,0.02438381,0.02504051,6021,522110,10.48335833,4.4869,91116,603316024,31.8,40,55.8,70.6,0.003850448,60.33333659,,,12.38231278,12.9533,10.5885,400.3048,625.5986,413.3365,186997.7172,1720158.276,2391.012,884.6446,961.3487,337.325,14.06484248,15.24052788,13.4882,903.8347,938.3875,944.2135,3.6007392,2.815755089,3.50707923,240.5289,267.9825,304.2341,0.00E+00,0.00E+00,0.00E+00,133.4909,133.4909,491.8316,-0.021756302,-0.261472499,-0.028349238,0.260838322,0.035655511,0.041749465,0.242649512,0.088022084,-0.028349238,0.260838322,0.035655511,-0.021098138,0.200904695,0.029453665,-0.019876944,0.242526029,0.039249297
1923683020,13/11/2007,13/11/2007,,"[-316, -64, -40, 5]",282.29,Regeneration Technologies Inc,Tutogen Medical Inc,138707,14487,46,46,253,253,100,100,100,TRUE,322.094,304.6582,TRUE,1,1,226.653,220.7382,TRUE,1,1,TRUE,TRUE,325414,334510,1,8731,1,325414,325414,1,8731,1,FALSE,0,0,0,2.008719629,20.01564943,-0.03958154,0.01261659,2836,325414,10.48335833,4.4869,246,16112435,52.3,71.5,86.5,95,0.04080686,65.8485539,8752854278,5499289934,6571.680399,9.9967,18.7528,981.1648,497.2225,944.7416,4322.826584,52096.32374,142.717,165.6805,381.9316,22.2302,326.1922482,1.769268288,2.6882,978.9904,623.3508,714.1348,5.383323697,8.528285002,4.10246282,505.2969,759.4311,626.2861,15407.50128,18.58931231,74.8062725,981.1648,980.6862,980.7041,-0.031321576,-0.387425284,-0.276977962,-0.155825014,-0.225237974,-0.204759381,-0.065196146,-0.143733245,-0.276977962,-0.155825014,-0.225237974,-0.236500785,-0.11445775,-0.184282805,-0.312869388,-0.079083928,-0.212383848
1925147020,18/11/2007,18/11/2007,,"[-316, -64, -40, 5]",3214.721,Celgene Corp,Pharmion Corp,13599,155795,46,46,253,253,100,100,100,TRUE,26994.78,27032.2199,TRUE,1,1,1754.486,1611.9182,FALSE,1,1,TRUE,TRUE,325412,541710,1,2890,1,325412,325412,1,2890,1,FALSE,1,0,0,0.81067398,98.0081645,0.07325304,0.00644259,2834,325412,10.48335833,4.4869,763,109698618,38.9,56.1,78.8,91.5,0.04080686,80.23487896,21166423357,42803613728,14229.35512,9.3865,15.0181,983.0278,478.8774,857.199,7946.753262,58060.79421,160.135,230.475,408.0602,25.7157,682.6459293,1.713695201,2.3287,982.9739,614.0192,664.7748,5.78775219,8.470832046,4.325537715,691.5768,757.7937,604.9009,31899.0064,17.35555144,71.07384379,983.0278,975.9955,978.4838,-0.012562579,-0.106176981,-0.073154024,0.305871885,-0.063392908,0.010201187,0.243671881,0.016757785,-0.073154024,0.305871885,-0.063392908,-0.066741991,0.277851374,-0.057925934,-0.068373407,0.224495419,-0.060718695
1928520020,29/11/2007,29/11/2007,,"[-316, -64, -40, 5]",686.22,Verasun Energy Corp,US BioEnergy Corp,165731,175644,46,46,253,175,100,100,100,TRUE,1204.782,806.3767,FALSE,1,1,581.246,502.9336,FALSE,1,1,TRUE,TRUE,325120,221119,1,4939,1,325998,,0,4939,1,FALSE,1,0,0,0.945666096,1.576564929,0.22603987,0.04138241,2869,325120,10.48335833,4.4869,96,5811737,64.5,87.7,97.6,99.6,0.02237056,,318386682,175968801,5153.087779,9.1193,13.4389,972.1651,485.7465,854.3158,4403.583144,41066.07564,186.1195,232.0849,307.4085,59.2219,256.1871381,1.510175408,2.2187,972.1651,576.9228,592.3839,5.308057597,7.113661951,4.23763935,486.6603,717.1259,610.9559,12079.66714,13.10691604,38.85322836,972.1651,972.1651,972.1651,-0.077971396,-0.126132197,0.438433164,0.463581463,0.467211617,0.288030174,0.44667497,0.342595675,0.438433164,0.463581463,0.467211617,0.192138647,0.433802838,0.26935419,0.285038829,0.461685948,0.350376408
1929982020,03/12/2007,03/12/2007,,"[-316, -64, -40, 5]",32.574,Graco Inc,Cohesant Technologies Inc,5252,31093,46,38,253,237,100,100,100,TRUE,2483.016,2578.797,TRUE,1,1,21.593,23.05302,TRUE,1,1,TRUE,TRUE,333911,333911,1,3561,1,333319,333913,1,3561,1,FALSE,1,0,0,0.066679644,138.3252159,0.49265739,0.13361487,3561,333911,10.48335833,4.4869,451,6791617,34.3,46.6,66.5,83.3,0.037248764,56.38198748,2975281602,3034651007,14.18624052,10.7289,10.9722,482.6731,552.7047,562.5458,4178.560336,43416.24453,500.656,181.132,350.9191,178.3684,1.182445855,1.153670192,1.0309,274.0118,343.8634,340.2316,4.00949872,4.642063698,3.05556783,346.7154,350.414,168.1295,8.591541056,4.053082262,3.2301816,781.7594,851.5925,851.5925,-0.005267325,-0.246620793,0.040463075,0.371397192,0.024975894,0.026306052,0.452721945,0.025837751,0.040463075,0.371397192,0.024975894,0.021980536,0.380878691,0.020561222,0.066343266,0.349976352,0.064318485
1933600020,12/12/2007,12/12/2007,,"[-316, -64, -40, 5]",387.942,Teradyne Inc,Nextest Systems Corp,10453,160231,46,46,253,253,100,100,100,TRUE,2009.026,2478.7875,TRUE,1,1,251.11,229.14564,TRUE,1,1,TRUE,FALSE,334515,334515,1,3825,1,334515,334515,1,3825,1,FALSE,1,0,0,0.168342513,21.09785939,0.13446229,0.07215907,3825,334515,10.48335833,4.4869,769,8253143,40.3,49.1,62.7,78.1,0.101545188,90.01405441,7982017007,5035142912,22.74450063,33.5317,15.0291,796.1412,964.2964,869.7559,1402.435391,11793.38045,195.597,47.095,124.4991,71.7291,10.18394129,1.792613652,1.4132,836.1275,645.6461,459.2284,5.161492304,5.789030689,4.59060327,476.8959,628.1295,681.9884,159.2255966,7.926004257,12.5651723,946.5275,916.6529,945.1676,0.010169624,0.038423579,-0.166915627,0.543213898,-0.088680126,-0.017711059,0.454053616,0.040630038,-0.166915627,0.543213898,-0.088680126,-0.143087567,0.367736203,-0.08291882,-0.085549996,0.498173759,-0.017968264
